,id,title,tags
71,736769,They Cloned Tyrone,comedi sciencefict mysteri jueltaylor a seri of eeri event thrust an unlik trio onto the trail of a nefari govern conspiraci lurk directli beneath their neighborhood. macro johnboyega teyonahparri jamiefoxx conspiraci they clone tyron
72,508947,Turning Red,anim famili comedi fantasi domeeshi thirteen-year-old mei is experienc the awkward of be a teenag with a twist – when she get too excit she transform into a giant red panda. waltdisneypictur rosaliechiang sandraoh avamors canada shapeshift templ toronto canada concert friendship panda come of age teenag girl femal protagonist east asian lead anim domin mother perfectionist aftercreditssting chines canadian woman director ancestor boy band mother daughter relationship turn red
73,715931,Emancipation,action drama thriller antoinefuqua inspir by the grip true stori of a man who would do anyth for hi family—and for freedom. when peter an enslav man risk hi life to escap and return to hi famili he embark on a peril journey of love and endurance. westbrookstudio willsmith benfost charmainebingwa slaveri base on true stori black slave escap from slaveri unit state emancip
74,536554,M3GAN,sciencefict horror gerardjohnston a brilliant toy compani roboticist use artifici intellig to develop m3gan a life-lik doll program to emot bond with her newli orphan niece. but when the doll' program work too well she becom overprotect of her new friend with terrifi results. atomicmonst allisonwilliam violetmcgraw jennadavi artifici intellig evil doll aunt niec relationship orphan car accid niec robot juvenil delinqu doll inform leak dead dog nosi neighbor hit by a car dead parent attack by a dog creepi doll possess doll m3gan
75,453395,Doctor Strange in the Multiverse of Madness,fantasi action adventur samraimi doctor strang with the help of mystic alli both old and new travers the mind-bend and danger altern realiti of the multivers to confront a mysteri new adversary. marvelstudio benedictcumberbatch elizabetholsen chiwetelejiofor magic superhero base on comic altern realiti aftercreditssting duringcreditssting marvel cinemat univers (mcu) multivers doctor strang in the multivers of mad
76,458220,Palmer,drama fishersteven after 12 year in prison former high school footbal star eddi palmer return home to put hi life back together—and form an unlik bond with sam an outcast boy from a troubl home. but eddie' past threaten to ruin hi new life and family. skglobalentertain justintimberlak ryderallen junotempl homophobia small town young boy ex con hous trailer bulli irrespons parent adult child friendship guardianship drug addict palmer
77,335977,Indiana Jones and the Dial of Destiny,adventur action fantasi jamesmangold find himself in a new era and approach retir indi wrestl with fit into a world that seem to have outgrown him. but as the tentacl of an all-too-familiar evil return in the form of an old rival indi must don hi hat and pick up hi whip onc more to make sure an ancient and power artifact doesn't fall into the wrong hands. lucasfilmltd. harrisonford phoebewal bridg ancient rome treasur hunt sequel flashback knife fight archaeologist adventur 1960 nazi germani indiana jone and the dial of destini
78,580489,Venom: Let There Be Carnage,sciencefict action adventur andyserki after find a host bodi in investig report eddi brock the alien symbiot must face a new enemi carnag the alter ego of serial killer cletu kasady. marvelentertain tomhardi woodyharrelson michellewilliam hero anti hero villain psychopath sequel superhero base on comic creatur fear aftercreditssting symbiot carnag venom charact venom: let there be carnag
79,717980,Sharper,thriller crime drama benjamincaron a small wealthi famili in new york citi get progress torn apart by secret lie and the theft that orchestr all of it. picturestart juliannemoor sebastianstan justicesmith new york citi billionair sharper
80,638974,Murder Mystery 2,comedi mysteri action jeremygarelick after start their own detect agenc nick and audrey spitz land a career-mak case when their billionair pal is kidnap from hi wedding. happymadisonproduct adamsandl jenniferaniston markstrong kidnap marri coupl whodunit wed detect coupl murder mysteri 2
81,8869,Eight Legged Freaks,action comedi horror thriller elloryelkayem the resid of a rural mine town discov that an unfortun chemic spill ha caus hundr of littl spider to mutat overnight to the size of suvs. it' then up to mine engin chri mccormack and sheriff sam parker to mobil an eclect group of townspeopl includ the sheriff' young son mike her daughter ashley and paranoid radio announc harlan into battl against the bloodthirsti eight-leg beasts. centropolisentertain davidarquett kariwuhr douge.doug spider creatur pick up wet pant hockey mask barbershop perfum aunt nephew relationship straight razor forklift contamin anim horror eight leg freak
82,672,Harry Potter and the Chamber of Secrets,adventur fantasi chriscolumbu car fli tree fight back and a mysteri house-elf come to warn harri potter at the start of hi second year at hogwarts. adventur and danger await when bloodi write on a wall announces: the chamber of secret ha been opened. to save hogwart will requir all of harri ron and hermione’ magic abil and courage. warnerbros.pictur danielradcliff rupertgrint emmawatson fli car witch sword magic diari child hero school of witchcraft giant spider giant snake black magic child drive car wizard aftercreditssting base on young adult novel elf harri potter and the chamber of secret
83,383498,Deadpool 2,action comedi adventur davidleitch wisecrack mercenari deadpool battl the evil and power cabl and other bad guy to save a boy' life. maximumeffort ryanreynold joshbrolin morenabaccarin hero superhero mutant mercenari base on comic sequel aftercreditssting duringcreditssting deadpool 2
84,118340,Guardians of the Galaxy,action sciencefict adventur jamesgunn light year from earth 26 year after be abduct peter quill find himself the prime target of a manhunt after discov an orb want by ronan the accuser. marvelstudio chrispratt zoesaldaña davebautista spacecraft base on comic space orphan adventur aftercreditssting duringcreditssting marvel cinemat univers (mcu) guardian of the galaxi
85,674,Harry Potter and the Goblet of Fire,adventur fantasi famili mikenewel when harri potter' name emerg from the goblet of fire he becom a competitor in a gruel battl for glori among three wizard schools—th triwizard tournament. but sinc harri never submit hi name for the tournament who did? now harri must confront a deadli dragon fierc water demon and an enchant maze onli to find himself in the cruel grasp of he who must not be named. warnerbros.pictur danielradcliff rupertgrint emmawatson witch base on novel or book world cup maze magic die and death school of witchcraft chosen one black magic mermaid board school vision school tournament dragon wizard teenag hero base on young adult novel harri potter and the goblet of fire
86,585511,Luck,anim adventur comedi fantasi peggyholm suddenli find herself in the never-before-seen land of luck the unluckiest person in the world must unit with the magic creatur there to turn her luck around. skydanceanim evanoblezada simonpegg janefonda bad luck superstit comput anim femal protagonist luck
87,634649,Spider-Man: No Way Home,action adventur sciencefict jonwatt peter parker is unmask and no longer abl to separ hi normal life from the high-stak of be a super-hero. when he ask for help from doctor strang the stake becom even more danger forc him to discov what it truli mean to be spider-man. marvelstudio tomholland zendaya benedictcumberbatch new york citi loss of love one showdown secret ident hero magic villain danger vigilant portal sequel superhero superhero team altern realiti mask vigilant spider web aftercreditssting duringcreditssting marvel cinemat univers (mcu) teenag hero fight for justic superhero teamup return hero crossov teamwork spider-man: no way home
88,808,Shrek,anim comedi fantasi adventur famili andrewadamson it ain't easi bein' green -- especi if you'r a likabl (albeit smelly) ogr name shrek. on a mission to retriev a gorgeou princess from the clutch of a fire-breath dragon shrek team up with an unlik compatriot -- a wisecrack donkey. dreamworkspictur mikemy eddiemurphi camerondiaz magic liber lordship princ castl fairi tale robin hood enchant swamp princess parodi anthropomorph dragon woman director ogr cartoon donkey shrek
89,767,Harry Potter and the Half-Blood Prince,adventur fantasi davidy as lord voldemort tighten hi grip on both the muggl and wizard world hogwart is no longer a safe haven. harri suspect peril may even lie within the castl but dumbledor is more intent upon prepar him for the final battl fast approaching. togeth they work to find the key to unlock voldemort defens and to thi end dumbledor recruit hi old friend and colleagu horac slughorn whom he believ hold crucial information. even as the decis showdown loom romanc blossom for harri ron hermion and their classmates. love is in the air but danger lie ahead and hogwart may never be the same again. warnerbros.pictur danielradcliff rupertgrint emmawatson london england witch magic die and death school of witchcraft apparit curs teenag crush school werewolf teenag love luck wizard secret past base on young adult novel harri potter and the half-blood princ
